P0079,Furniture,West,18.000000,113,151.00000000,TRIGGER REORDER
P0070,Electronics,North,4.233333,60,36.00000000,SUFFICIENT
P0094,Groceries,West,6.333333,282,53.00000000,SUFFICIENT
P0066,Clothing,North,0.500000,24,4.00000000,SUFFICIENT
P0070,Electronics,West,1.733333,45,15.00000000,SUFFICIENT
P0175,Electronics,East,1.733333,42,15.00000000,SUFFICIENT
P0066,Clothing,East,12.100000,241,102.00000000,SUFFICIENT
P0129,Furniture,South,9.400000,77,79.00000000,TRIGGER REORDER
P0016,Clothing,West,24.033333,116,202.00000000,TRIGGER REORDER
P0069,Clothing,West,7.433333,317,62.00000000,SUFFICIENT
P0017,Toys,North,5.300000,250,45.00000000,SUFFICIENT
P0057,Clothing,South,40.466666,145,340.00000000,TRIGGER REORDER
P0116,Furniture,West,9.533333,128,80.00000000,SUFFICIENT
P0016,Clothing,North,12.600000,86,106.00000000,TRIGGER REORDER
P0175,Electronics,West,4.700000,220,39.00000000,SUFFICIENT
P0166,Groceries,East,4.800000,256,40.00000000,SUFFICIENT
P0178,Clothing,West,19.833333,118,167.00000000,TRIGGER REORDER
P0149,Furniture,South,25.033333,161,210.00000000,TRIGGER REORDER
P0070,Electronics,South,1.266666,52,11.00000000,SUFFICIENT
P0149,Furniture,North,19.900000,106,167.00000000,TRIGGER REORDER
P0017,Toys,South,13.366666,164,112.00000000,SUFFICIENT
P0126,Clothing,South,22.433333,160,188.00000000,TRIGGER REORDER
P0068,Electronics,East,4.800000,225,40.00000000,SUFFICIENT
P0178,Clothing,South,27.166666,175,228.00000000,TRIGGER REORDER
P0178,Clothing,East,31.933333,192,268.00000000,TRIGGER REORDER
P0061,Clothing,South,10.333333,104,87.00000000,SUFFICIENT
P0159,Electronics,South,16.533333,154,139.00000000,SUFFICIENT
P0178,Clothing,North,5.033333,244,42.00000000,SUFFICIENT
P0068,Electronics,South,12.333333,96,104.00000000,TRIGGER REORDER
P0187,Clothing,West,6.066666,307,51.00000000,SUFFICIENT
P0159,Electronics,North,4.533333,225,38.00000000,SUFFICIENT
P0061,Clothing,North,0.700000,33,6.00000000,SUFFICIENT
P0129,Furniture,North,26.766666,114,225.00000000,TRIGGER REORDER
P0079,Furniture,West,4.400000,239,37.00000000,SUFFICIENT
P0153,Furniture,North,36.233333,148,304.00000000,TRIGGER REORDER
P0016,Clothing,South,11.533333,109,97.00000000,SUFFICIENT
P0153,Furniture,East,8.100000,114,68.00000000,SUFFICIENT
P0066,Clothing,West,27.266666,137,229.00000000,TRIGGER REORDER
P0031,Electronics,South,8.800000,64,74.00000000,TRIGGER REORDER
P0066,Clothing,East,8.800000,115,74.00000000,SUFFICIENT
P0016,Clothing,North,6.766666,321,57.00000000,SUFFICIENT
P0046,Clothing,North,12.600000,226,106.00000000,SUFFICIENT
P0031,Electronics,North,0.966666,40,8.00000000,SUFFICIENT
P0187,Clothing,North,38.200000,151,321.00000000,TRIGGER REORDER
P0183,Electronics,West,8.500000,135,71.00000000,SUFFICIENT
P0057,Clothing,West,32.900000,152,276.00000000,TRIGGER REORDER
P0116,Furniture,North,6.400000,301,54.00000000,SUFFICIENT
P0126,Clothing,West,5.700000,262,48.00000000,SUFFICIENT
P0094,Groceries,West,25.466666,156,214.00000000,TRIGGER REORDER
P0133,Clothing,North,17.666666,110,148.00000000,TRIGGER REORDER
P0017,Toys,West,14.400000,243,121.00000000,SUFFICIENT
P0116,Furniture,West,45.400000,165,381.00000000,TRIGGER REORDER
P0069,Clothing,East,1.600000,68,13.00000000,SUFFICIENT
P0061,Clothing,West,9.200000,87,77.00000000,SUFFICIENT
P0068,Electronics,West,20.366666,181,171.00000000,SUFFICIENT
P0046,Clothing,South,15.900000,128,134.00000000,TRIGGER REORDER
P0175,Electronics,South,6.566666,168,55.00000000,SUFFICIENT
P0017,Toys,South,19.500000,84,164.00000000,TRIGGER REORDER
P0069,Clothing,North,10.966666,196,92.00000000,SUFFICIENT
P0069,Clothing,East,5.400000,237,45.00000000,SUFFICIENT
P0153,Furniture,East,8.266666,197,69.00000000,SUFFICIENT
P0149,Furniture,West,22.200000,188,186.00000000,SUFFICIENT
P0094,Groceries,South,12.533333,111,105.00000000,SUFFICIENT
P0096,Toys,East,25.166666,137,211.00000000,TRIGGER REORDER
P0171,Electronics,South,7.533333,105,63.00000000,SUFFICIENT
P0017,Toys,North,15.833333,210,133.00000000,SUFFICIENT
P0126,Clothing,West,6.566666,199,55.00000000,SUFFICIENT
P0067,Furniture,East,33.633333,160,283.00000000,TRIGGER REORDER
P0183,Electronics,East,11.800000,125,99.00000000,SUFFICIENT
P0125,Clothing,North,3.833333,216,32.00000000,SUFFICIENT
P0116,Furniture,West,14.233333,88,120.00000000,TRIGGER REORDER
P0069,Clothing,West,5.566666,228,47.00000000,SUFFICIENT
P0166,Groceries,East,1.733333,64,15.00000000,SUFFICIENT
P0057,Clothing,South,13.133333,188,110.00000000,SUFFICIENT
P0046,Clothing,North,17.833333,146,150.00000000,TRIGGER REORDER
P0178,Clothing,East,27.700000,215,233.00000000,TRIGGER REORDER
P0046,Clothing,East,12.766666,128,107.00000000,SUFFICIENT
P0057,Clothing,North,3.900000,221,33.00000000,SUFFICIENT
P0057,Clothing,West,5.333333,86,45.00000000,SUFFICIENT
P0061,Clothing,North,3.866666,56,32.00000000,SUFFICIENT
P0159,Electronics,East,8.566666,81,72.00000000,SUFFICIENT
P0133,Clothing,East,19.600000,125,165.00000000,TRIGGER REORDER
P0116,Furniture,North,36.700000,132,308.00000000,TRIGGER REORDER
P0125,Clothing,West,21.200000,138,178.00000000,TRIGGER REORDER
P0083,Toys,North,0.300000,35,3.00000000,SUFFICIENT
P0125,Clothing,South,18.400000,90,155.00000000,TRIGGER REORDER
P0031,Electronics,East,2.766666,76,23.00000000,SUFFICIENT
P0116,Furniture,East,9.600000,205,81.00000000,SUFFICIENT
P0183,Electronics,West,20.266666,115,170.00000000,TRIGGER REORDER
P0178,Clothing,West,23.600000,175,198.00000000,TRIGGER REORDER
P0016,Clothing,North,16.433333,149,138.00000000,SUFFICIENT
P0068,Electronics,North,19.866666,88,167.00000000,TRIGGER REORDER
P0175,Electronics,South,10.366666,91,87.00000000,SUFFICIENT
P0096,Toys,West,5.566666,296,47.00000000,SUFFICIENT
P0129,Furniture,East,17.033333,112,143.00000000,TRIGGER REORDER
P0067,Furniture,West,13.100000,73,110.00000000,TRIGGER REORDER
P0153,Furniture,West,24.533333,158,206.00000000,TRIGGER REORDER
P0079,Furniture,North,25.500000,165,214.00000000,TRIGGER REORDER
P0079,Furniture,South,6.033333,176,51.00000000,SUFFICIENT
P0094,Groceries,West,0.500000,53,4.00000000,SUFFICIENT
P0133,Clothing,South,10.866666,125,91.00000000,SUFFICIENT
P0187,Clothing,South,21.366666,250,179.00000000,SUFFICIENT
P0067,Furniture,South,8.000000,193,67.00000000,SUFFICIENT
P0171,Electronics,West,3.033333,66,25.00000000,SUFFICIENT
P0116,Furniture,South,3.200000,68,27.00000000,SUFFICIENT
P0187,Clothing,North,4.866666,68,41.00000000,SUFFICIENT
P0178,Clothing,North,18.100000,204,152.00000000,SUFFICIENT
P0046,Clothing,West,24.100000,180,202.00000000,TRIGGER REORDER
P0046,Clothing,North,11.100000,223,93.00000000,SUFFICIENT
P0094,Groceries,East,26.233333,170,220.00000000,TRIGGER REORDER
P0094,Groceries,East,9.333333,247,78.00000000,SUFFICIENT
P0016,Clothing,South,11.800000,192,99.00000000,SUFFICIENT
P0085,Electronics,North,17.400000,145,146.00000000,TRIGGER REORDER
P0133,Clothing,North,5.966666,250,50.00000000,SUFFICIENT
P0166,Groceries,East,5.233333,233,44.00000000,SUFFICIENT
P0175,Electronics,West,1.400000,51,12.00000000,SUFFICIENT
P0126,Clothing,South,44.600000,120,375.00000000,TRIGGER REORDER
P0171,Electronics,East,25.466666,182,214.00000000,TRIGGER REORDER
P0067,Furniture,South,1.433333,24,12.00000000,SUFFICIENT
P0046,Clothing,South,1.733333,51,15.00000000,SUFFICIENT
P0085,Electronics,West,3.166666,102,27.00000000,SUFFICIENT
P0066,Clothing,West,18.333333,134,154.00000000,TRIGGER REORDER
P0079,Furniture,West,6.066666,87,51.00000000,SUFFICIENT
P0153,Furniture,West,8.733333,81,73.00000000,SUFFICIENT
P0070,Electronics,North,1.933333,80,16.00000000,SUFFICIENT
P0187,Clothing,East,17.266666,141,145.00000000,TRIGGER REORDER
P0069,Clothing,North,28.133333,273,236.00000000,SUFFICIENT
P0175,Electronics,East,13.466666,168,113.00000000,SUFFICIENT
P0083,Toys,North,10.333333,204,87.00000000,SUFFICIENT
P0096,Toys,North,16.900000,144,142.00000000,SUFFICIENT
P0067,Furniture,West,12.800000,150,108.00000000,SUFFICIENT
P0085,Electronics,East,6.066666,172,51.00000000,SUFFICIENT
P0083,Toys,East,18.800000,186,158.00000000,SUFFICIENT
P0068,Electronics,North,19.433333,165,163.00000000,SUFFICIENT
P0061,Clothing,West,7.066666,256,59.00000000,SUFFICIENT
P0159,Electronics,West,5.266666,70,44.00000000,SUFFICIENT
P0129,Furniture,West,12.833333,103,108.00000000,TRIGGER REORDER
P0068,Electronics,East,0.600000,22,5.00000000,SUFFICIENT
P0016,Clothing,East,6.733333,252,57.00000000,SUFFICIENT
P0067,Furniture,North,21.800000,149,183.00000000,TRIGGER REORDER
P0171,Electronics,North,20.200000,109,170.00000000,TRIGGER REORDER
P0069,Clothing,South,4.100000,101,34.00000000,SUFFICIENT
P0070,Electronics,West,18.400000,171,155.00000000,SUFFICIENT
P0079,Furniture,East,6.400000,67,54.00000000,SUFFICIENT
P0066,Clothing,South,7.066666,85,59.00000000,SUFFICIENT
P0061,Clothing,East,6.633333,97,56.00000000,SUFFICIENT
P0133,Clothing,West,33.400000,115,281.00000000,TRIGGER REORDER
P0187,Clothing,South,5.133333,81,43.00000000,SUFFICIENT
P0149,Furniture,South,4.933333,244,41.00000000,SUFFICIENT
P0061,Clothing,South,17.133333,207,144.00000000,SUFFICIENT
P0126,Clothing,East,5.200000,239,44.00000000,SUFFICIENT
P0085,Electronics,South,19.233333,112,162.00000000,TRIGGER REORDER
P0183,Electronics,North,7.800000,82,66.00000000,SUFFICIENT
P0016,Clothing,West,22.833333,182,192.00000000,TRIGGER REORDER
P0166,Groceries,North,18.300000,164,154.00000000,SUFFICIENT
P0066,Clothing,North,24.066666,210,202.00000000,SUFFICIENT
P0031,Electronics,North,31.533333,143,265.00000000,TRIGGER REORDER
P0125,Clothing,East,0.666666,40,6.00000000,SUFFICIENT
P0031,Electronics,South,12.700000,204,107.00000000,SUFFICIENT
P0133,Clothing,South,1.933333,65,16.00000000,SUFFICIENT
P0046,Clothing,West,16.266666,240,137.00000000,SUFFICIENT
P0066,Clothing,South,11.066666,271,93.00000000,SUFFICIENT
P0096,Toys,South,26.700000,187,224.00000000,TRIGGER REORDER
P0096,Toys,West,5.966666,67,50.00000000,SUFFICIENT
P0126,Clothing,North,3.666666,47,31.00000000,SUFFICIENT
P0070,Electronics,West,2.933333,62,25.00000000,SUFFICIENT
P0129,Furniture,South,20.700000,146,174.00000000,TRIGGER REORDER
P0116,Furniture,South,17.800000,128,150.00000000,TRIGGER REORDER
P0031,Electronics,West,10.466666,82,88.00000000,TRIGGER REORDER
P0083,Toys,West,18.533333,116,156.00000000,TRIGGER REORDER
P0116,Furniture,East,7.266666,145,61.00000000,SUFFICIENT
P0159,Electronics,West,5.300000,256,45.00000000,SUFFICIENT
P0159,Electronics,North,34.700000,148,291.00000000,TRIGGER REORDER
P0061,Clothing,East,9.900000,326,83.00000000,SUFFICIENT
P0061,Clothing,East,28.900000,157,243.00000000,TRIGGER REORDER
P0166,Groceries,West,33.700000,177,283.00000000,TRIGGER REORDER
P0183,Electronics,South,26.466666,172,222.00000000,TRIGGER REORDER
P0159,Electronics,West,9.666666,87,81.00000000,SUFFICIENT
P0079,Furniture,North,7.666666,182,64.00000000,SUFFICIENT
P0183,Electronics,East,30.233333,185,254.00000000,TRIGGER REORDER
P0067,Furniture,North,8.566666,89,72.00000000,SUFFICIENT
P0031,Electronics,North,9.833333,66,83.00000000,TRIGGER REORDER
P0175,Electronics,East,19.233333,228,162.00000000,SUFFICIENT
P0125,Clothing,West,14.333333,198,120.00000000,SUFFICIENT
P0068,Electronics,South,6.433333,70,54.00000000,SUFFICIENT
P0031,Electronics,South,20.133333,187,169.00000000,SUFFICIENT
P0017,Toys,North,19.533333,150,164.00000000,TRIGGER REORDER
P0126,Clothing,East,14.633333,256,123.00000000,SUFFICIENT
P0149,Furniture,South,17.233333,167,145.00000000,SUFFICIENT
P0183,Electronics,West,3.400000,55,29.00000000,SUFFICIENT
P0133,Clothing,North,7.533333,190,63.00000000,SUFFICIENT
P0171,Electronics,East,27.800000,165,234.00000000,TRIGGER REORDER
P0057,Clothing,East,2.366666,96,20.00000000,SUFFICIENT
P0159,Electronics,North,18.266666,165,153.00000000,SUFFICIENT
P0116,Furniture,North,2.233333,72,19.00000000,SUFFICIENT
P0066,Clothing,South,4.166666,102,35.00000000,SUFFICIENT
P0096,Toys,East,3.033333,77,25.00000000,SUFFICIENT
P0069,Clothing,South,8.933333,118,75.00000000,SUFFICIENT
P0171,Electronics,North,6.600000,92,55.00000000,SUFFICIENT
P0159,Electronics,South,24.533333,191,206.00000000,TRIGGER REORDER
P0178,Clothing,East,21.400000,155,180.00000000,TRIGGER REORDER
P0096,Toys,West,1.533333,50,13.00000000,SUFFICIENT
P0171,Electronics,West,13.300000,143,112.00000000,SUFFICIENT
P0129,Furniture,South,5.900000,223,50.00000000,SUFFICIENT
P0126,Clothing,West,27.233333,139,229.00000000,TRIGGER REORDER
P0085,Electronics,West,20.366666,162,171.00000000,TRIGGER REORDER
P0153,Furniture,North,8.700000,217,73.00000000,SUFFICIENT
P0085,Electronics,North,7.466666,205,63.00000000,SUFFICIENT
P0057,Clothing,South,6.333333,248,53.00000000,SUFFICIENT
P0017,Toys,East,17.433333,113,146.00000000,TRIGGER REORDER
P0187,Clothing,East,15.700000,218,132.00000000,SUFFICIENT
P0083,Toys,North,8.400000,221,71.00000000,SUFFICIENT
P0094,Groceries,North,25.466666,206,214.00000000,TRIGGER REORDER
P0068,Electronics,West,9.300000,241,78.00000000,SUFFICIENT
P0016,Clothing,West,12.766666,259,107.00000000,SUFFICIENT
P0171,Electronics,South,30.600000,165,257.00000000,TRIGGER REORDER
P0096,Toys,West,9.866666,219,83.00000000,SUFFICIENT
P0061,Clothing,North,28.866666,133,242.00000000,TRIGGER REORDER
P0183,Electronics,North,9.733333,99,82.00000000,SUFFICIENT
P0149,Furniture,East,5.666666,58,48.00000000,SUFFICIENT
P0079,Furniture,East,25.533333,127,214.00000000,TRIGGER REORDER
P0153,Furniture,South,1.533333,61,13.00000000,SUFFICIENT
P0166,Groceries,South,8.733333,98,73.00000000,SUFFICIENT
P0068,Electronics,East,7.633333,82,64.00000000,SUFFICIENT
P0057,Clothing,East,12.100000,265,102.00000000,SUFFICIENT
P0070,Electronics,North,28.133333,140,236.00000000,TRIGGER REORDER
P0070,Electronics,South,32.100000,152,270.00000000,TRIGGER REORDER
P0187,Clothing,North,34.600000,145,291.00000000,TRIGGER REORDER
P0083,Toys,North,3.200000,95,27.00000000,SUFFICIENT
P0178,Clothing,South,18.166666,138,153.00000000,TRIGGER REORDER
P0175,Electronics,North,4.466666,78,38.00000000,SUFFICIENT
P0153,Furniture,West,38.466666,141,323.00000000,TRIGGER REORDER
P0068,Electronics,North,21.033333,105,177.00000000,TRIGGER REORDER
P0149,Furniture,West,7.233333,79,61.00000000,SUFFICIENT
P0187,Clothing,West,12.366666,101,104.00000000,TRIGGER REORDER
P0083,Toys,North,0.700000,52,6.00000000,SUFFICIENT
P0133,Clothing,South,22.600000,234,190.00000000,SUFFICIENT
P0068,Electronics,West,23.366666,198,196.00000000,SUFFICIENT
P0126,Clothing,South,12.300000,103,103.00000000,TRIGGER REORDER
P0129,Furniture,West,9.200000,212,77.00000000,SUFFICIENT
P0016,Clothing,South,6.366666,252,53.00000000,SUFFICIENT
P0153,Furniture,North,0.366666,48,3.00000000,SUFFICIENT
P0046,Clothing,South,13.500000,111,113.00000000,TRIGGER REORDER
P0129,Furniture,North,14.166666,120,119.00000000,SUFFICIENT
P0094,Groceries,East,17.000000,230,143.00000000,SUFFICIENT
P0068,Electronics,South,4.433333,239,37.00000000,SUFFICIENT
P0083,Toys,East,23.933333,169,201.00000000,TRIGGER REORDER
P0016,Clothing,West,3.500000,199,29.00000000,SUFFICIENT
P0079,Furniture,South,16.266666,116,137.00000000,TRIGGER REORDER
P0079,Furniture,West,5.566666,70,47.00000000,SUFFICIENT
P0133,Clothing,West,15.233333,175,128.00000000,SUFFICIENT
P0067,Furniture,South,10.700000,84,90.00000000,TRIGGER REORDER
P0183,Electronics,East,49.600000,142,417.00000000,TRIGGER REORDER
P0175,Electronics,West,28.133333,160,236.00000000,TRIGGER REORDER
P0046,Clothing,East,18.100000,145,152.00000000,TRIGGER REORDER
P0175,Electronics,East,17.466666,185,147.00000000,SUFFICIENT
P0153,Furniture,South,23.233333,121,195.00000000,TRIGGER REORDER
P0046,Clothing,West,22.533333,120,189.00000000,TRIGGER REORDER
P0149,Furniture,East,14.333333,118,120.00000000,TRIGGER REORDER
P0085,Electronics,West,14.266666,119,120.00000000,TRIGGER REORDER
P0057,Clothing,South,9.333333,205,78.00000000,SUFFICIENT
P0069,Clothing,West,10.566666,211,89.00000000,SUFFICIENT
P0085,Electronics,South,23.966666,129,201.00000000,TRIGGER REORDER
P0183,Electronics,West,12.200000,98,102.00000000,TRIGGER REORDER
P0085,Electronics,South,1.733333,52,15.00000000,SUFFICIENT
P0061,Clothing,North,16.733333,242,141.00000000,SUFFICIENT
P0069,Clothing,South,15.633333,161,131.00000000,SUFFICIENT
P0070,Electronics,East,3.033333,59,25.00000000,SUFFICIENT
P0070,Electronics,West,15.733333,111,132.00000000,TRIGGER REORDER
P0126,Clothing,North,13.033333,90,109.00000000,TRIGGER REORDER
P0096,Toys,West,12.466666,110,105.00000000,SUFFICIENT
P0067,Furniture,West,20.500000,133,172.00000000,TRIGGER REORDER
P0125,Clothing,West,22.000000,155,185.00000000,TRIGGER REORDER
P0046,Clothing,West,7.933333,197,67.00000000,SUFFICIENT
P0116,Furniture,North,19.033333,115,160.00000000,TRIGGER REORDER
P0153,Furniture,West,9.833333,98,83.00000000,SUFFICIENT
P0068,Electronics,North,15.166666,148,127.00000000,SUFFICIENT
P0159,Electronics,North,13.833333,105,116.00000000,TRIGGER REORDER
P0057,Clothing,East,12.700000,205,107.00000000,SUFFICIENT
P0166,Groceries,North,27.500000,207,231.00000000,TRIGGER REORDER
P0133,Clothing,North,17.766666,130,149.00000000,TRIGGER REORDER
P0133,Clothing,South,13.266666,108,111.00000000,TRIGGER REORDER
P0153,Furniture,South,1.500000,44,13.00000000,SUFFICIENT
P0125,Clothing,East,11.500000,166,97.00000000,SUFFICIENT
P0153,Furniture,North,21.300000,174,179.00000000,TRIGGER REORDER
P0068,Electronics,West,2.900000,72,24.00000000,SUFFICIENT
P0133,Clothing,West,11.366666,98,95.00000000,SUFFICIENT
P0166,Groceries,East,9.766666,173,82.00000000,SUFFICIENT
P0070,Electronics,West,10.200000,188,86.00000000,SUFFICIENT
P0061,Clothing,West,11.266666,196,95.00000000,SUFFICIENT
P0171,Electronics,South,23.400000,122,197.00000000,TRIGGER REORDER
P0017,Toys,West,2.466666,57,21.00000000,SUFFICIENT
P0149,Furniture,West,5.833333,248,49.00000000,SUFFICIENT
P0066,Clothing,East,9.033333,238,76.00000000,SUFFICIENT
P0070,Electronics,South,19.000000,135,160.00000000,TRIGGER REORDER
P0067,Furniture,North,29.266666,132,246.00000000,TRIGGER REORDER
P0069,Clothing,East,8.333333,254,70.00000000,SUFFICIENT
P0069,Clothing,North,1.033333,44,9.00000000,SUFFICIENT
P0066,Clothing,West,17.966666,117,151.00000000,TRIGGER REORDER
P0133,Clothing,North,6.200000,233,52.00000000,SUFFICIENT
P0069,Clothing,East,20.166666,128,169.00000000,TRIGGER REORDER
P0126,Clothing,West,5.000000,259,42.00000000,SUFFICIENT
P0046,Clothing,South,13.200000,237,111.00000000,SUFFICIENT
P0057,Clothing,West,1.766666,69,15.00000000,SUFFICIENT
P0070,Electronics,West,18.366666,214,154.00000000,SUFFICIENT
P0175,Electronics,South,16.600000,108,139.00000000,TRIGGER REORDER
P0153,Furniture,East,20.833333,180,175.00000000,SUFFICIENT
P0126,Clothing,South,25.133333,163,211.00000000,TRIGGER REORDER
P0171,Electronics,West,14.733333,186,124.00000000,SUFFICIENT
P0166,Groceries,South,7.200000,115,60.00000000,SUFFICIENT
P0129,Furniture,East,32.600000,129,274.00000000,TRIGGER REORDER
P0085,Electronics,East,27.300000,129,229.00000000,TRIGGER REORDER
P0031,Electronics,East,10.600000,93,89.00000000,SUFFICIENT
P0094,Groceries,West,6.100000,239,51.00000000,SUFFICIENT
P0178,Clothing,West,17.200000,115,144.00000000,TRIGGER REORDER
P0016,Clothing,North,13.633333,89,115.00000000,TRIGGER REORDER
P0094,Groceries,East,12.966666,121,109.00000000,SUFFICIENT
P0094,Groceries,West,14.500000,96,122.00000000,TRIGGER REORDER
P0183,Electronics,West,4.500000,224,38.00000000,SUFFICIENT
P0171,Electronics,North,3.333333,152,28.00000000,SUFFICIENT
P0083,Toys,South,15.866666,169,133.00000000,SUFFICIENT
P0046,Clothing,West,13.766666,223,116.00000000,SUFFICIENT
P0187,Clothing,South,11.466666,267,96.00000000,SUFFICIENT
P0187,Clothing,South,39.600000,124,333.00000000,TRIGGER REORDER
P0129,Furniture,South,19.966666,103,168.00000000,TRIGGER REORDER
P0067,Furniture,East,5.500000,269,46.00000000,SUFFICIENT
P0149,Furniture,North,17.633333,109,148.00000000,TRIGGER REORDER
P0116,Furniture,West,17.900000,148,150.00000000,TRIGGER REORDER
P0175,Electronics,North,9.866666,138,83.00000000,SUFFICIENT
P0133,Clothing,South,2.500000,82,21.00000000,SUFFICIENT
P0046,Clothing,East,4.266666,68,36.00000000,SUFFICIENT
P0066,Clothing,East,12.000000,112,101.00000000,SUFFICIENT
P0133,Clothing,East,10.800000,185,91.00000000,SUFFICIENT
P0187,Clothing,West,19.000000,161,160.00000000,SUFFICIENT
P0016,Clothing,East,3.433333,66,29.00000000,SUFFICIENT
P0016,Clothing,East,18.466666,209,155.00000000,SUFFICIENT
P0096,Toys,North,6.966666,330,59.00000000,SUFFICIENT
P0116,Furniture,South,3.333333,188,28.00000000,SUFFICIENT
P0159,Electronics,East,16.333333,98,137.00000000,TRIGGER REORDER
P0083,Toys,West,12.700000,159,107.00000000,SUFFICIENT
P0057,Clothing,South,9.300000,79,78.00000000,SUFFICIENT
P0096,Toys,North,36.266666,187,305.00000000,TRIGGER REORDER
P0061,Clothing,West,4.400000,70,37.00000000,SUFFICIENT
P0094,Groceries,South,21.600000,94,181.00000000,TRIGGER REORDER
P0069,Clothing,West,24.700000,108,207.00000000,TRIGGER REORDER
P0178,Clothing,North,6.400000,247,54.00000000,SUFFICIENT
P0067,Furniture,North,18.900000,106,159.00000000,TRIGGER REORDER
P0068,Electronics,East,3.200000,65,27.00000000,SUFFICIENT
P0171,Electronics,East,4.133333,242,35.00000000,SUFFICIENT
P0187,Clothing,South,16.333333,141,137.00000000,SUFFICIENT
P0175,Electronics,East,4.000000,211,34.00000000,SUFFICIENT
P0094,Groceries,West,17.366666,113,146.00000000,TRIGGER REORDER
P0126,Clothing,West,26.566666,156,223.00000000,TRIGGER REORDER
P0126,Clothing,North,5.100000,233,43.00000000,SUFFICIENT
P0178,Clothing,East,31.533333,172,265.00000000,TRIGGER REORDER
P0016,Clothing,North,20.066666,192,169.00000000,SUFFICIENT
P0187,Clothing,North,9.433333,85,79.00000000,SUFFICIENT
P0067,Furniture,East,0.733333,40,6.00000000,SUFFICIENT
P0068,Electronics,South,16.766666,179,141.00000000,SUFFICIENT
P0070,Electronics,East,30.466666,162,256.00000000,TRIGGER REORDER
P0061,Clothing,North,14.600000,116,123.00000000,TRIGGER REORDER
P0129,Furniture,North,18.100000,180,152.00000000,SUFFICIENT
P0094,Groceries,East,1.433333,44,12.00000000,SUFFICIENT
P0096,Toys,West,9.866666,236,83.00000000,SUFFICIENT
P0125,Clothing,South,7.133333,319,60.00000000,SUFFICIENT
P0096,Toys,East,5.333333,263,45.00000000,SUFFICIENT
P0068,Electronics,East,21.666666,142,182.00000000,TRIGGER REORDER
P0166,Groceries,West,15.133333,194,127.00000000,SUFFICIENT
P0126,Clothing,West,9.500000,242,80.00000000,SUFFICIENT
P0153,Furniture,South,4.466666,247,38.00000000,SUFFICIENT
P0129,Furniture,North,18.266666,197,153.00000000,SUFFICIENT
P0016,Clothing,North,16.133333,106,136.00000000,TRIGGER REORDER
P0069,Clothing,East,17.133333,111,144.00000000,TRIGGER REORDER
P0183,Electronics,North,4.500000,202,38.00000000,SUFFICIENT
P0096,Toys,North,14.800000,204,124.00000000,SUFFICIENT
P0153,Furniture,West,7.133333,201,60.00000000,SUFFICIENT
P0070,Electronics,South,1.033333,32,9.00000000,SUFFICIENT
P0129,Furniture,West,22.266666,229,187.00000000,SUFFICIENT
P0125,Clothing,North,19.666666,156,165.00000000,TRIGGER REORDER
P0046,Clothing,North,35.800000,206,301.00000000,TRIGGER REORDER
P0066,Clothing,East,8.233333,95,69.00000000,SUFFICIENT
P0116,Furniture,West,11.533333,131,97.00000000,SUFFICIENT
P0016,Clothing,East,5.100000,83,43.00000000,SUFFICIENT
P0094,Groceries,North,19.300000,189,162.00000000,SUFFICIENT
P0187,Clothing,East,33.800000,158,284.00000000,TRIGGER REORDER
P0178,Clothing,South,7.133333,155,60.00000000,SUFFICIENT
P0175,Electronics,North,4.133333,61,35.00000000,SUFFICIENT
P0017,Toys,South,26.300000,144,221.00000000,TRIGGER REORDER
P0094,Groceries,South,22.900000,220,192.00000000,SUFFICIENT
P0096,Toys,South,34.866666,127,293.00000000,TRIGGER REORDER
P0069,Clothing,North,4.866666,256,41.00000000,SUFFICIENT
P0068,Electronics,South,3.333333,53,28.00000000,SUFFICIENT
P0159,Electronics,North,2.566666,182,22.00000000,SUFFICIENT
P0061,Clothing,South,37.666666,147,316.00000000,TRIGGER REORDER
P0178,Clothing,East,10.466666,258,88.00000000,SUFFICIENT
P0031,Electronics,North,6.700000,83,56.00000000,SUFFICIENT
P0067,Furniture,East,33.333333,143,280.00000000,TRIGGER REORDER
P0126,Clothing,North,20.933333,107,176.00000000,TRIGGER REORDER
P0149,Furniture,North,32.633333,126,274.00000000,TRIGGER REORDER
P0129,Furniture,South,4.533333,206,38.00000000,SUFFICIENT
P0061,Clothing,West,18.733333,147,157.00000000,TRIGGER REORDER
P0175,Electronics,North,5.433333,264,46.00000000,SUFFICIENT
P0017,Toys,West,7.533333,183,63.00000000,SUFFICIENT
P0083,Toys,South,3.433333,66,29.00000000,SUFFICIENT
P0159,Electronics,South,24.366666,174,205.00000000,TRIGGER REORDER
P0016,Clothing,West,6.300000,73,53.00000000,SUFFICIENT
P0079,Furniture,West,19.900000,196,167.00000000,SUFFICIENT
P0171,Electronics,West,8.533333,83,72.00000000,SUFFICIENT
P0166,Groceries,South,7.966666,218,67.00000000,SUFFICIENT
P0175,Electronics,West,15.633333,177,131.00000000,SUFFICIENT
P0046,Clothing,South,5.500000,254,46.00000000,SUFFICIENT
P0057,Clothing,North,8.400000,281,71.00000000,SUFFICIENT
P0125,Clothing,East,2.000000,57,17.00000000,SUFFICIENT
P0125,Clothing,West,18.033333,258,151.00000000,SUFFICIENT
P0149,Furniture,East,4.433333,244,37.00000000,SUFFICIENT
P0183,Electronics,South,20.900000,155,176.00000000,TRIGGER REORDER
